text,retweet_count,favorited,retweeted,created_at,verified,location,description,user_created_at,statuses_count,followers_count,favourites_count,name,time_zone,friends_count,lat,lon,Brand
"Stigmabase | NAM —  On Being Black, Gay, and Male in the Tech Industry - Has the conversation omitted the LGBTQ com… https://t.co/8sgQVMSPix",0,FALSE,FALSE,Fri Dec 08 15:08:04 +0000 2017,FALSE,Americas | UK | Ireland,Americas — UK — Ireland  |  Keeping up-to-date on social exclusion worldwide Nonprofit Initiative,Thu Apr 29 13:56:48 +0000 2010,1311083,4676,0,Stigmabase | ORG,Pacific Time (US & Canada),4241,49.257639,-123.123581,DunkinDonuts
@EggrolI @matt___nelson Many conservatives contend the Nazis were a “homosexual agenda” organization masquerading u… https://t.co/oK6vZ76MYe,0,FALSE,FALSE,Fri Dec 08 15:08:04 +0000 2017,FALSE,"Beaverton, OR",#FakeGeekGrrl #HorrorChick - Authentic/Autistic - Velma Dinkley Look-a-Like from #CareALot - #LeaveittoBeaver fanatic - Deedee to world's Laboratory — (She/Her),Thu Jul 23 03:18:32 +0000 2009,288447,5083,115011,Dee Emm Elms Everybody Knows a Turkey,Pacific Time (US & Canada),5611,45.484892,-122.805579,DunkinDonuts
Stigmabase | NAM —  Gay Man Denied Marriage License by Kim Davis Challenges Her for Clerk Seat: Time to 'Step Up' https://t.co/YgpeKuryut,0,FALSE,FALSE,Fri Dec 08 15:08:05 +0000 2017,FALSE,Scot | Inuit | Skandinavien,"Scotland — Inuit —  Svenska — <U+0420><U+0443><U+0441><U+0441><U+043A><U+0438><U+0439> 
Keeping up-to-date on social exclusion worldwide | 
A Nonprofit Initiative",Wed Sep 15 15:55:47 +0000 2010,542027,1636,0,Stigmabase | NORDIC,Eastern Time (US & Canada),1452,49.257639,-123.123581,DunkinDonuts
"@jasoninthehouse Where else can you feed a family of 4 - a whole pizza, salad and drinks for about $16?!?! Love Costco!",0,FALSE,FALSE,Fri Dec 08 15:08:05 +0000 2017,FALSE,"Utah, USA",Food folks and fun! Love watching my children play the beautiful game!!! My passion is connecting with people!,Sat Sep 02 21:44:06 +0000 2017,20,6,10,Len Putnam,NA,18,41.3156835,-112.004805,DunkinDonuts
Stigmabase | NAM —  Gay Man Denied Marriage License by Kim Davis Challenges Her for Clerk Seat: Time to 'Step Up' -… https://t.co/jjtXXrIStF,0,FALSE,FALSE,Fri Dec 08 15:08:05 +0000 2017,FALSE,Americas | UK | Ireland,Americas — UK — Ireland  |  Keeping up-to-date on social exclusion worldwide Nonprofit Initiative,Thu Apr 29 13:56:48 +0000 2010,1311084,4676,0,Stigmabase | ORG,Pacific Time (US & Canada),4241,49.257639,-123.123581,DunkinDonuts
Stigmabase | NAM —  Anti-LGBTQ Hate Group Leader Jared Woodfill Named in Child Molestation Lawsuit https://t.co/1s7ihxBJDn,0,FALSE,FALSE,Fri Dec 08 15:08:05 +0000 2017,FALSE,Scot | Inuit | Skandinavien,"Scotland — Inuit —  Svenska — <U+0420><U+0443><U+0441><U+0441><U+043A><U+0438><U+0439> 
Keeping up-to-date on social exclusion worldwide | 
A Nonprofit Initiative",Wed Sep 15 15:55:47 +0000 2010,542028,1636,0,Stigmabase | NORDIC,Eastern Time (US & Canada),1452,49.257639,-123.123581,DunkinDonuts
We're #hiring! Read about our latest #job opening here: Certified Surgical Technologist - OR -… https://t.co/QowFXHUF8V,0,FALSE,FALSE,Fri Dec 08 15:08:05 +0000 2017,FALSE,"Harker Heights, TX",@SetonMedicalHH #HarkerHeights provides comprehensive #healthcare to the #BellCounty and Central #Texas communities. Follow to learn about our #jobs!,Tue Jul 07 18:43:27 +0000 2015,158,83,9,Seton HH Jobs,NA,142,31.0533845,-97.6547945,DunkinDonuts
Stigmabase | NAM —  Anti-LGBTQ Hate Group Leader Jared Woodfill Named in Child Molestation Lawsuit - Jared Woodfill… https://t.co/h71qQMimOS,0,FALSE,FALSE,Fri Dec 08 15:08:05 +0000 2017,FALSE,Americas | UK | Ireland,Americas — UK — Ireland  |  Keeping up-to-date on social exclusion worldwide Nonprofit Initiative,Thu Apr 29 13:56:48 +0000 2010,1311085,4676,0,Stigmabase | ORG,Pacific Time (US & Canada),4241,49.257639,-123.123581,DunkinDonuts
Iconic https://t.co/nHTykSnmHm,0,FALSE,FALSE,Fri Dec 08 15:08:00 +0000 2017,FALSE,"Louisville, KY",hola. insta: @iguessitsbama sc: b_ama21 #L1C4 <ed><U+00A0><U+00BC><ed><U+00B7><U+00B8><ed><U+00A0><U+00BC><ed><U+00B7><U+00BB> follow @wiseautosllc,Wed Sep 21 22:16:20 +0000 2011,129331,1470,72008,Bama<ed><U+00A0><U+00BC><ed><U+00B7><U+00B8><ed><U+00A0><U+00BC><ed><U+00B7><U+00BB>,Eastern Time (US & Canada),384,38.4185295,-85.777663,DunkinDonuts
"We're #hiring! Read about our latest #job opening here: Parts Delivery - https://t.co/7mZsH6ZaZD #Lenoir, NC #CareerArc",0,FALSE,FALSE,Fri Dec 08 15:08:06 +0000 2017,FALSE,North Carolina,Follow this account for geo-targeted Transportation job tweets in North Carolina. Need help? Tweet us at @CareerArc!,Thu May 27 21:07:39 +0000 2010,152,331,0,TMJ-NC Transport.,Quito,284,35.9038855,-81.539806,DunkinDonuts
"@heatherfro @shadowy_types Same here; with two international moves in less than two years and full time jobs, it's… https://t.co/IKmjoN6kg1",0,FALSE,FALSE,Fri Dec 08 15:08:06 +0000 2017,FALSE,"Los Angeles, CA","Research Assistant at the Getty Research Institute, wrangling data pertaining to the history of art collecting & provenance. Tweets my own.",Sun Mar 28 04:09:04 +0000 2010,8744,618,4495,Jacquelyn Clements,Eastern Time (US & Canada),672,34.0207895,-118.4119065,DunkinDonuts
"Can you recommend anyone for this #job? Executive Assistant - https://t.co/ghi3VWS4gH #ProjectMgmt #Toronto, ON #Hiring #CareerArc",0,FALSE,FALSE,Fri Dec 08 15:08:06 +0000 2017,FALSE,Toronto,Follow this account for geo-targeted IT-PM/BA job tweets in Toronto. Need help? Tweet us at @CareerArc!,Sun Mar 01 14:40:58 +0000 2009,148,363,0,TMJ-GTA IT PM Jobs,Eastern Time (US & Canada),217,43.629311,-79.2725695,DunkinDonuts
"@NonWhiteHat Like Stellaris, Overwatch, Rimworld, Grim Dawn, others, but The Last of Us is a game I really don’t wa… https://t.co/ksWKtisUCz",0,FALSE,FALSE,Fri Dec 08 15:08:06 +0000 2017,FALSE,California,"By Kevin Underhill: lawyer, author of The Emergency Sasquatch Ordinance, and winner of the Underhill Prize for legal-humor blogging.",Tue Mar 31 03:54:34 +0000 2009,18012,8168,2776,Lowering the Bar,Pacific Time (US & Canada),881,37.7706565,-122.4359785,DunkinDonuts
"We're #hiring! Click to apply: Senior Manager, Clinical Eligibility - https://t.co/rBc8rjIwEU #Hf #Healthcare #NewYork, NY #Job #Jobs",0,FALSE,FALSE,Fri Dec 08 15:08:07 +0000 2017,FALSE,NA,"Healthfirst is a not-for-profit managed care organization, sponsored by some of the most nationally recognized hospitals and medical centers in New York.",Mon Nov 26 16:20:05 +0000 2012,182,215,0,Healthfirst Jobs,Eastern Time (US & Canada),178,40.780709,-73.9685415,DunkinDonuts
Should have planned on Art Basel,0,FALSE,FALSE,Fri Dec 08 15:25:44 +0000 2017,FALSE,North,Living like I'm out here on my last adventure <U+2601><U+FE0F>,Fri Feb 19 05:01:35 +0000 2010,155817,1569,4105,Quick,Eastern Time (US & Canada),1091,39.7795625,-86.1429225,DunkinDonuts
Jim Capretta makes the non-delusional case for the GOP tax bill re: growth and the deficit. https://t.co/h6leHyz811,0,FALSE,FALSE,Fri Dec 08 15:25:44 +0000 2017,TRUE,"Herndon, Va.","Wisconsin native, @MedillSchool alum, @NRO deputy ME, metalhead, gamer. 153rd top ""New Political Center Thought Leader."" Dad of two. Tweets my own.",Sat Apr 03 02:42:40 +0000 2010,27921,4490,3160,Robert VerBruggen,Eastern Time (US & Canada),1839,38.970725,-77.388976,DunkinDonuts
Can’t wait to get my hair done today!!!! <ed><U+00A0><U+00BD><ed><U+00B8><U+00AC><ed><U+00A0><U+00BD><ed><U+00B8><U+00AC><ed><U+00A0><U+00BD><ed><U+00B8><U+00AC>,0,FALSE,FALSE,Fri Dec 08 15:25:44 +0000 2017,FALSE,Tennessee & Maryland <U+2764><U+FE0F><U+2764><U+FE0F>,NA,Mon Jan 30 19:48:56 +0000 2012,18372,476,5903,Brittany,Atlantic Time (Canada),1087,39.7873215,-76.969165,DunkinDonuts
No. Way. @LukeWashburn https://t.co/53KlS9fXHU,0,FALSE,FALSE,Fri Dec 08 15:25:44 +0000 2017,FALSE,"Memphis, TN",Graduate Student. Safety for @MT_FB.,Tue Jan 07 06:23:21 +0000 2014,22639,1179,7408,Alex Dale,Central Time (US & Canada),762,35.84742,-86.40961,DunkinDonuts
When you ain't as excited about seeing snow because you have witnessed better snows days that involved school being… https://t.co/vFrUbBT5wV,0,FALSE,FALSE,Fri Dec 08 15:25:44 +0000 2017,FALSE,"Houston, TX","Hoping to get where I wanna be.
Future M.E. 
UNT Alumni 2017
Proverbs 4:13",Sun May 02 21:10:31 +0000 2010,3247,174,1954,Jenny Cherenfant,Central Time (US & Canada),209,29.838495,-95.4464865,DunkinDonuts
I swear my girlfriend just told me this last night https://t.co/s5LVaoBTW9,0,FALSE,FALSE,Fri Dec 08 15:25:44 +0000 2017,FALSE,NA,scared of being broke so I grind different <ed><U+00A0><U+00BD><ed><U+00B2><U+00B0>,Sun Dec 25 16:31:03 +0000 2011,17362,900,164,a . Mac <ed><U+00A0><U+00BE><ed><U+00B4><U+0091><ed><U+00A0><U+00BD><ed><U+00B2><U+00B0><ed><U+00A0><U+00BE><ed><U+00B4><U+009E><ed><U+00A0><U+00BC><ed><U+00BF><U+00BD>,Pacific Time (US & Canada),1273,27.698682,-83.804475,DunkinDonuts
I'm willing to bet that Jeff Goldblum is only in #JurassicWorldFallenKingdom for all of 5 minutes and got $10 million for it,0,FALSE,FALSE,Fri Dec 08 15:25:44 +0000 2017,FALSE,"Buffalo, NY",probably thinking about food,Tue Mar 22 19:20:04 +0000 2011,18518,864,8549,Ashleigh,Quito,690,42.9936645,-78.8818,DunkinDonuts
This is probably the best pic I’ve ever seen of her. https://t.co/XEbtWh6wmA,0,FALSE,FALSE,Fri Dec 08 15:25:45 +0000 2017,FALSE,Philly/NYC,<U+265A>AKA<U+265A> <U+265A>IG & Snapchat: britshaniece,Wed Jun 24 02:06:30 +0000 2009,202251,2277,430,Brittany<U+265A>,Central Time (US & Canada),318,40.780709,-73.9685415,DunkinDonuts
Suder Elementary students watching a dolphin play in the ocean @DiscoverTybee @CCPSNews https://t.co/n0fT8LhHlC,0,FALSE,FALSE,Fri Dec 08 15:25:44 +0000 2017,FALSE,Atlanta Ga,"Founder of DreamBig Educational Services, taken over 20k on college tours and helped students receive 3 million dollars in scholarships and grants for college.",Thu Sep 03 16:17:07 +0000 2009,20913,1408,9124,dreambigyouthtravel,Eastern Time (US & Canada),1261,32.0172845,-81.1096165,DunkinDonuts
@WixtyGroup 2.0 launched ! we have launched our new website with more features and users freindly too #updated 2.0 #checkout our #newwebsite,0,FALSE,FALSE,Fri Dec 08 15:25:45 +0000 2017,FALSE,"Montclair, CA","Wixty Technologies is a Global IT Solutions company,providing software, Web and IT solutions to small,medium and large companies
http://fb.com/wixtygroup",Mon Sep 26 17:58:21 +0000 2016,75,25,73,Wixty Technologies,Pacific Time (US & Canada),20,40.8249045,-74.209999,DunkinDonuts
My GOD can do all things. Just trust in HIM!,0,FALSE,FALSE,Fri Dec 08 15:25:45 +0000 2017,FALSE,Canada,"'Thy word is a lamp unto my feet'  Psalm 119:105 
https://www.facebook.com/pages/Power-Of-The-Cross-Ministries-Canada/479373602122588",Wed Nov 02 04:12:11 +0000 2011,1935,22710,38,Power Of The Cross,Quito,3430,38.498196,-98.319925,DunkinDonuts
AWS is disrupting #sso #iam market https://t.co/wr6JEjQzcO @okta @Azure @Gartner_inc @OracleIDM @VMware @pingidentity @OneLogin,0,FALSE,FALSE,Fri Dec 08 15:25:45 +0000 2017,FALSE,"Palo Alto, CA","Executive,Strategist,Visionary,Serial Entrepreneur, Board Member. AI/ML, Big Data, Analytics, Cloud, Cyber Security, IoT, Fraud; Splunk,VMware, EMC, SGI.",Sat Feb 19 07:27:39 +0000 2011,5952,1030,51,Muddu Sudhakar,NA,369,37.313083,-122.043373,DunkinDonuts
I used to not appreciate jazz music but after hearing it from where its roots are just suddenly made me a fan <ed><U+00A0><U+00BC><ed><U+00BE><U+00B7><ed><U+00A0><U+00BC><ed><U+00BE><U+00B6> https://t.co/opkjvfZzSS,0,FALSE,FALSE,Fri Dec 08 15:25:44 +0000 2017,FALSE,"Bocaue, Bulacan, Philippines",NA,Thu Jul 30 10:39:00 +0000 2009,1590,205,1727,aj manalaysay,Pacific Time (US & Canada),183,29.956854,-90.064917,DunkinDonuts
"I got the devil in my ear saying ""he miss the old me""<ed><U+00A0><U+00BD><ed><U+00B3><U+008D><ed><U+00A0><U+00BD><ed><U+00B3><U+008D><ed><U+00A0><U+00BD><ed><U+00B3><U+008D>",0,FALSE,FALSE,Fri Dec 08 15:25:45 +0000 2017,FALSE,Near You,"#ripkenneka
<ed><U+00A0><U+00BD><ed><U+00B1><U+00BB>Snap : Shibooda",Thu May 30 01:49:06 +0000 2013,2181,527,737,<U+264F>11|11<U+264F>,Pacific Time (US & Canada),420,34.721886,-92.342322,DunkinDonuts
<U+2744><U+FE0F><ed><U+00A0><U+00BC><ed><U+00BE><U+00BF><U+2744><U+FE0F><ed><U+00A0><U+00BC><ed><U+00BE><U+00BF>Snow making underway at @bolermountain!! Can't wait to check out the new chalet for some apres ski fun! Grand… https://t.co/IQoyxgyQjY,0,FALSE,FALSE,Fri Dec 08 15:25:45 +0000 2017,FALSE,"London, Ontario",Jeff and Rachel in the morning (@RachEttinger and @BackstageBen) weekdays 5:30-9 am on @VirginRadioLON / #LdnOnt lover / Ph 519-643-0975,Sat Mar 14 17:54:33 +0000 2009,8489,3287,4150,Jeff Kelly,Eastern Time (US & Canada),2049,43.629311,-79.2725695,DunkinDonuts
"Moving <U+2B06><U+FE0F> the charts. 

#DutchDenials: <ed><U+00A0><U+00BD><ed><U+00B1><U+008B><ed><U+00A0><U+00BC><ed><U+00BF><U+00BC>

#BoilerUp <ed><U+00A0><U+00BD><ed><U+00BA><U+0082> https://t.co/LbWT3qKWTw",0,FALSE,FALSE,Fri Dec 08 15:25:44 +0000 2017,TRUE,Mackey Arena,Official @Twitter account of #Purdue Boilermakers Men's Basketball. // IG: @BoilerBall // #BoilerUp,Tue Jan 03 17:05:15 +0000 2012,22970,91299,65,Purdue Men’s Basketball,Eastern Time (US & Canada),189,40.4590815,-86.9299805,DunkinDonuts
@Trib_ed_board tell me this is an onion article. Tell me you aren’t REALLY trying to compare homosexuals to Nazis.… https://t.co/eJOGTJQim5,0,FALSE,FALSE,Fri Dec 08 15:25:45 +0000 2017,FALSE,"Shakopee, MN",The world is on fire & so am I,Thu Sep 15 21:01:45 +0000 2011,12887,598,10308,Hanna,NA,487,44.895222,-93.3606,DunkinDonuts
@spann 2/1/2 inches before 10 am. https://t.co/xr7cMngQSU,0,FALSE,FALSE,Fri Dec 08 15:25:45 +0000 2017,FALSE,"Alabama, USA",Just a good ol boy from Alabama,Wed Jul 20 05:45:05 +0000 2016,4,4,1,Tyler Henderson.,NA,12,33.488726,-86.80094,DunkinDonuts
@OhItsTeddy When it snows in Houston you don’t know which to wear. #teamadidas https://t.co/RwGGjnynBh,0,FALSE,FALSE,Fri Dec 08 15:25:44 +0000 2017,FALSE,"Houston, TX",Steam: stevenn_htx Twitch: stevenn_htx,Tue Nov 10 19:37:49 +0000 2015,736,170,4743,Steven Ngo,NA,253,29.838495,-95.4464865,DunkinDonuts
"current weather in San Rafael: fog, 36°F
100% humidity, wind 6mph, pressure 1031mb",0,FALSE,FALSE,Fri Dec 08 15:25:45 +0000 2017,FALSE,"San Rafael, CA","Weather updates, forecast, warnings and information for San Rafael, CA. Sources: http://OpenWeatherMap.org, NOAA, USGS.",Mon Oct 18 03:29:43 +0000 2010,25981,79,0,San Rafael Weather,Pacific Time (US & Canada),1,37.9865425,-122.5207275,DunkinDonuts
You will have a successful track career <ed><U+00A0><U+00BD><ed><U+00B7><U+00A3><ed><U+00A0><U+00BE><ed><U+00B4><U+0099><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE> https://t.co/1Yr3HhHuxW,0,FALSE,FALSE,Fri Dec 08 15:25:45 +0000 2017,FALSE,Valinor,<ed><U+00A0><U+00BE><ed><U+00B4><U+00B4><ed><U+00A0><U+00BC><ed><U+00BF><U+00BD> To rule the minds of men / 247365,Sun Sep 21 03:35:34 +0000 2014,15633,670,12856,Noah Ball Z,NA,436,31.6139415,-94.6493115,DunkinDonuts
"Love you ashgeyer22 <ed><U+00A0><U+00BD><ed><U+00B8><U+0098><ed><U+00A0><U+00BD><ed><U+00B8><U+0098><ed><U+00A0><U+00BD><ed><U+00B8><U+0098><ed><U+00A0><U+00BD><ed><U+00B8><U+0098>
#Repost sarcasm_only… https://t.co/xsyxoTsIJb",0,FALSE,FALSE,Fri Dec 08 15:25:45 +0000 2017,FALSE,Pennsylvania,"Mom 1st. Single. Yinzer. Love the Steelers, Pirates & Pens.",Wed Jul 18 02:55:20 +0000 2012,519,121,1022,Nickie Amrhein,Eastern Time (US & Canada),124,40.431389,-79.9806895,DunkinDonuts
"Snow in GA.   The view from my little castle is pretty! @ Marietta,… https://t.co/goPwBwyAq1",0,FALSE,FALSE,Fri Dec 08 15:25:45 +0000 2017,FALSE,"Atlanta, GA","Realtor®, Army Vet and Mother of 2 extraordinary children. AMAYZing Service Enterprises LLC #HomesforSale #BuyingAHome #AtlantaRealtor #BackintheA",Fri Apr 17 13:15:29 +0000 2009,612,270,3,Adrien Bryant,Eastern Time (US & Canada),474,33.9481235,-84.5321325,DunkinDonuts
Thank you. Accountability matters. https://t.co/IhXaJmc63Z,0,FALSE,FALSE,Fri Dec 08 15:25:45 +0000 2017,FALSE,"Texas, USA","Catholic<U+271D>Pro-Life! Wife, mom, grandma. We won/#2020/I love USA & TX./mediaequalizer.com/#COS/America First!Support our POTUS & MAGA<ed><U+00A0><U+00BD><ed><U+00B9><U+008F>",Fri Aug 12 19:18:32 +0000 2016,11231,2354,12782,GinnyinTexasforTrump,NA,4974,33.1501395,-96.835249,DunkinDonuts
Ice is hitting my face walking to this final<ed><U+00A0><U+00BD><ed><U+00B9><U+0084>,0,FALSE,FALSE,Fri Dec 08 15:25:46 +0000 2017,FALSE,"New Orleans, LA","They've promised that dreams can come true, but forgot to mention that nightmares are dreams, too. |LA| #XULACOP21 <U+26BD><U+FE0F> <ed><U+00A0><U+00BC><ed><U+00B7><U+00AD><ed><U+00A0><U+00BC><ed><U+00B7><U+00B3>",Wed Jun 29 02:49:11 +0000 2011,4073,492,2092,AsiaLarae Prejean,Central Time (US & Canada),459,29.982601,-90.011008,DunkinDonuts
I stopped studying for exams a while ago cause honestly if you gone fail you gone fail me is all written,0,FALSE,FALSE,Fri Dec 08 15:25:45 +0000 2017,FALSE,NA,NA,Sat May 21 00:57:09 +0000 2011,24537,764,2536,kwam,Arizona,569,42.27576,-71.812438,DunkinDonuts
Omg. SHUT UP. Literally nobody cares https://t.co/byaSghmOAk,0,FALSE,FALSE,Fri Dec 08 15:25:45 +0000 2017,FALSE,"Jacksonville, NC",Coastal<ed><U+00A0><U+00BD><ed><U+00B3><U+009A><ed><U+00A0><U+00BD><ed><U+00B3><U+009D>,Wed Oct 07 01:11:55 +0000 2015,2993,150,3724,Savannah,NA,272,35.1704985,-79.861034,DunkinDonuts
It’s snowing,0,FALSE,FALSE,Fri Dec 08 15:25:46 +0000 2017,FALSE,"Knoxville, TN",If you thought Hillary was a bitch just wait until you meet Karma,Sat Aug 08 02:12:24 +0000 2009,31431,546,25157,Max,Eastern Time (US & Canada),394,35.7992495,-83.577599,DunkinDonuts
the $ame way I came im leaving..,0,FALSE,FALSE,Fri Dec 08 15:25:46 +0000 2017,FALSE,T Ë X Ã $,$tack and $tay out da Way. <ed><U+00A0><U+00BD><ed><U+00B2><U+00B2><ed><U+00A0><U+00BD><ed><U+00B2><U+00B2><ed><U+00A0><U+00BD><ed><U+00B2><U+00B2><ed><U+00A0><U+00BD><ed><U+00B2><U+00B2><ed><U+00A0><U+00BD><ed><U+00B2><U+00B2><ed><U+00A0><U+00BD><ed><U+00B2><U+00B2><ed><U+00A0><U+00BD><ed><U+00B2><U+00B2><ed><U+00A0><U+00BD><ed><U+00B2><U+00B2><ed><U+00A0><U+00BD><ed><U+00B2><U+00B2><ed><U+00A0><U+00BD><ed><U+00B2><U+00B2><ed><U+00A0><U+00BD><ed><U+00B2><U+00B2><ed><U+00A0><U+00BD><ed><U+00B2><U+00B2><ed><U+00A0><U+00BD><ed><U+00B2><U+00B2><ed><U+00A0><U+00BD><ed><U+00B2><U+00B2><ed><U+00A0><U+00BD><ed><U+00B2><U+00B2> BagBoy™ <ed><U+00A0><U+00BD><ed><U+00B2><U+00B0>,Fri Sep 19 15:05:36 +0000 2014,8214,2512,14004,©no,NA,991,29.838495,-95.4464865,DunkinDonuts
@Golfinggary52 @bgood12345 @GenFlynn Now we are seeing there aren't too many Judges we can trust now either.,0,FALSE,FALSE,Fri Dec 08 15:25:46 +0000 2017,FALSE,"California, USA","I follow the Nazarene, Israel MUST LIVE, Trump Supporter, Veteran, Father, Retired,   #MAGA #2A Christian,Please Never Forget #KateSteinle
Build #KatesWall",Sat Dec 17 02:35:22 +0000 2016,31334,3916,54353,markjrobinson,Pacific Time (US & Canada),4493,36.786042,-119.7824645,DunkinDonuts
Just to be clear your president endorsed a pedo running for office who thinks America was great and better off duri… https://t.co/NQLnxLAvkP,0,FALSE,FALSE,Fri Dec 08 15:25:46 +0000 2017,FALSE,Boston ,$<U+2764><U+FE0F>.00,Tue Jan 08 04:51:11 +0000 2013,2557,246,4903,The Melanin Bae <ed><U+00A0><U+00BC><ed><U+00B7><U+00A8><ed><U+00A0><U+00BC><ed><U+00B7><U+00BB><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8><ed><U+00A0><U+00BC><ed><U+00B7><U+00B3>,Eastern Time (US & Canada),552,42.3136695,-71.0887125,DunkinDonuts
nick baby wyd <ed><U+00A0><U+00BD><ed><U+00B2><U+0080> LMAO https://t.co/3qWKjACPad,0,FALSE,FALSE,Fri Dec 08 15:25:46 +0000 2017,FALSE,NA,NA,Thu Sep 10 05:05:18 +0000 2015,6268,196,488,# kenolidays,Pacific Time (US & Canada),144,30.4591,-91.0907995,DunkinDonuts
Sign the petition if you truly want vine to stay for good https://t.co/yIhH4UtmvB,0,FALSE,FALSE,Fri Dec 08 15:25:46 +0000 2017,FALSE,"Dallas, TX",NA,Sat Dec 27 19:44:39 +0000 2014,1200,345,3136,scott griffin tcell12 stan,NA,350,32.8198585,-96.7617535,DunkinDonuts
When you <ed><U+00A0><U+00BD><ed><U+00B2><U+009B> your new do! <ed><U+00A0><U+00BC><ed><U+00BE><U+0080> #washandblow #spamanicure #spaday #spadate #cutiepie #yellow #kidsspa… https://t.co/4q2XE5wVVs,0,FALSE,FALSE,Fri Dec 08 15:25:46 +0000 2017,FALSE,NA,NA,Fri Feb 27 17:21:30 +0000 2015,758,82,52,MilkCookiesKidsSpa,NA,46,40.780709,-73.9685415,DunkinDonuts
‘Jason Lee selecting images for his book A PLAIN VIEW’ (book available for preorder now) — 35mm… https://t.co/bGLwxORw6e,0,FALSE,FALSE,Fri Dec 08 15:25:46 +0000 2017,FALSE,"Dallas, TX",Dallas-based Freelance Photographer & Visual Mathematician,Wed Dec 03 19:13:28 +0000 2008,5488,439,120,Daniel Driensky,Central Time (US & Canada),148,33.2024955,-97.1147705,DunkinDonuts
He was the waiver wire pickup that changed my season https://t.co/zTkOvPnm4z,0,FALSE,FALSE,Fri Dec 08 15:25:46 +0000 2017,FALSE,"Columbia, SC",Christ Follower | Augusta Chronicle Sports,Sun Jul 31 20:45:20 +0000 2011,47957,907,15664,Eric Walters,Eastern Time (US & Canada),795,33.6311395,-80.926628,DunkinDonuts
