text,retweet_count,favorited,retweeted,created_at,verified,location,description,user_created_at,statuses_count,followers_count,favourites_count,name,time_zone,friends_count,lat,lon,Brand
poppy talking about he would get me 22 gifts on my birthday but I’m too expensive so I’ll get half <ed><U+00A0><U+00BD><ed><U+00B2><U+0080><ed><U+00A0><U+00BE><ed><U+00B4><U+00B7><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE><U+200D><U+2640><U+FE0F>,0,FALSE,FALSE,Fri Dec 08 15:05:41 +0000 2017,FALSE,Cleveland,NA,Sun Sep 25 05:20:59 +0000 2011,116987,853,1645,SLiMM <ed><U+00A0><U+00BD><ed><U+00B4><U+0097>,Pacific Time (US & Canada),240,41.58846,-81.5204785,Starbucks
you're welcome https://t.co/zeomCCzX4M,0,FALSE,FALSE,Fri Dec 08 15:05:41 +0000 2017,FALSE,NA,ig ~ sierravpatterson,Sat Feb 07 03:01:17 +0000 2015,156,57,275,s i e r r a<U+2728>,NA,85,38.0033755,-79.420865,Starbucks
@NmktHurricanes A disappointing loss last night at the RTC with the Canes losing to Lindsay 3-2. Tyler Richardson s… https://t.co/LH6ommAdi2,0,FALSE,FALSE,Fri Dec 08 15:05:41 +0000 2017,FALSE,NA,Scrabble Player; Junior Hockey Fan; Local History Buff; Gardener,Tue Jun 09 21:46:25 +0000 2009,875,98,146,Ron Walmsley,NA,630,43.903509,-79.4283755,Starbucks
Tonight I’m quiet and I’m mixing my patience with California’s red wine <ed><U+00A0><U+00BD><ed><U+00B6><U+00A4><ed><U+00A0><U+00BC><ed><U+00BE><U+00B6>,0,FALSE,FALSE,Fri Dec 08 15:05:42 +0000 2017,FALSE,NA,It’s a good day for bad decisions. <ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BC><ed><U+00A0><U+00BE><ed><U+00B4><U+00B7><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB><U+200D><U+2640><U+FE0F>,Sun Dec 09 00:27:54 +0000 2012,5554,272,3430,T <ed><U+00A0><U+00BD><ed><U+00B6><U+00A4>,NA,342,36.423709,-99.4125465,Starbucks
Watson in the snow is literally the cutest thing ever,0,FALSE,FALSE,Fri Dec 08 15:05:42 +0000 2017,FALSE,"Atlanta, GA",leg day is everyday. Gatech '20.,Mon Dec 21 01:23:45 +0000 2009,11178,295,2739,allie,Eastern Time (US & Canada),267,33.7671945,-84.433106,Starbucks
This was my mom when I had a job https://t.co/CGi5rQRVRm,0,FALSE,FALSE,Fri Dec 08 15:05:42 +0000 2017,FALSE,"Atlanta, GA <U+2708><U+FE0F> Nashville,TN",<U+2728>im very nonchalant <U+2728> | sc: perfectahh | #TSU21 <ed><U+00A0><U+00BD><ed><U+00B2><U+0099><ed><U+00A0><U+00BD><ed><U+00B0><U+00AF>|,Sun Feb 14 21:44:00 +0000 2016,27536,2202,25288,Jas,Pacific Time (US & Canada),1237,32.6782075,-83.1738665,Starbucks
That's some real snow right there. @Jon_Marshall3 https://t.co/ZgIlkhNgxm,0,FALSE,FALSE,Fri Dec 08 15:05:41 +0000 2017,FALSE,904 / 225 / 601,@WDAM Sports Reporter • Proud @lsu @TTV_sports Alum. • God is good. Yessah!!!,Sat Mar 02 22:18:18 +0000 2013,6989,870,3319,Taylor Curet,Central Time (US & Canada),982,31.310637,-89.338039,Starbucks
"#Landing @LASairport from @SanDiegoAirport on #Wednesday #Afternoon, #Flying @SouthwestAir, I See 2 #Parked… https://t.co/mYgoZEWKYu",0,FALSE,FALSE,Fri Dec 08 15:05:41 +0000 2017,FALSE,"Pacific Beach, San Diego","#SoSanDiego @Fox5SanDiego #Multiple #Emmy #Awarded #NewsPhotographer, #SanDiego #VegasStrong #LasVegas #Vegas #OU #BoomerSooner @NAU #Opinions #humbly my own",Mon Apr 13 21:56:20 +0000 2015,3559,5182,2212,Chad Graves,Pacific Time (US & Canada),4231,36.08365,-115.149851,Starbucks
Champagne wants breakfest while I’m yawnin’,0,FALSE,FALSE,Fri Dec 08 15:05:42 +0000 2017,FALSE,NA,http://www.justusmtl.com <ed><U+00A0><U+00BC><ed><U+00BF><U+0082> Jermaine Cole verses on The Badness and Lose My Balance are the realest,Sat Mar 29 23:00:27 +0000 2014,770,88,593,G-R,Eastern Time (US & Canada),137,45.5578305,-73.723025,Starbucks
So proud @RandallTelfer! <U+270C><ed><U+00A0><U+00BC><ed><U+00BF><U+00BC> https://t.co/18P6QMQilQ,0,FALSE,FALSE,Fri Dec 08 15:05:42 +0000 2017,FALSE,Los Angeles,@NFLNetwork news desk. @Rivals reporter & social media. Production operations @TWCSportsNet & @SportsNetLA. Formerly @ABC7 & @KTLA. Proud @USCAnnenberg graduate,Mon Jun 08 08:33:53 +0000 2009,10460,2472,6652,McKenna Keil,Pacific Time (US & Canada),2759,34.0207895,-118.4119065,Starbucks
Oh sweet! Now @TimPawlenty might run for Senate!! This whole Franken thing will do wonders for MN.... <ed><U+00A0><U+00BD><ed><U+00B9><U+0084><ed><U+00A0><U+00BD><ed><U+00B9><U+0084><ed><U+00A0><U+00BD><ed><U+00B9><U+0084><ed><U+00A0><U+00BD><ed><U+00B9><U+0084>,0,FALSE,FALSE,Fri Dec 08 15:05:42 +0000 2017,FALSE,NA,NA,Sun May 22 03:55:01 +0000 2011,3749,176,5634,Tiffany Calhoun,Central Time (US & Canada),761,44.9706105,-93.2620465,Starbucks
"Hi yes, I’m done trying to make conversation with just about everyone.",0,FALSE,FALSE,Fri Dec 08 15:05:42 +0000 2017,FALSE,willard <U+279D> fremont <U+279D> bgsu,"19|hufflepuff, bgsu 2021, digital arts major, potato, disney enthusiast, musical lover, thespian|",Sat Apr 26 12:20:29 +0000 2014,6981,354,23790,logan elizabeth <U+2728>,NA,1161,41.3870895,-83.645809,Starbucks
wow sounds like so much fun <ed><U+00A0><U+00BD><ed><U+00B9><U+0083> i've had such high expectations for college since high school was shit for me. https://t.co/jxIcvxSw4w,0,FALSE,FALSE,Fri Dec 08 15:05:42 +0000 2017,FALSE,"Chicago, IL",NA,Thu Jan 02 05:19:02 +0000 2014,6963,442,9219,nayomi,Central Time (US & Canada),315,41.8335845,-87.732013,Starbucks
I voted #JamesReid's Palm Dreams to win Best Album in #SBSPopAsia's #SBSPopAsiaAwards 2017! https://t.co/niCDRi56Dn… https://t.co/TwKktX0cCG,0,FALSE,FALSE,Fri Dec 08 15:05:42 +0000 2017,FALSE,NA,NA,Wed Mar 02 04:22:08 +0000 2016,50737,68,6187,Chill88,NA,325,32.810012,-117.104989,Starbucks
Three Little Pigs #BeDSE #IamDSISD #storytime @ Dripping SpringsElementary https://t.co/QVsI53Kswv,0,FALSE,FALSE,Fri Dec 08 15:05:42 +0000 2017,FALSE,"Texas, USA","Mom, Wife, future teacher! <ed><U+00A0><U+00BD><ed><U+00B2><U+009E>",Mon Aug 14 15:13:09 +0000 2017,46,26,14,Felicia Lomas,NA,106,31.1688935,-100.0768885,Starbucks
people know how to annoy me so easily,0,FALSE,FALSE,Fri Dec 08 15:05:42 +0000 2017,FALSE,Cole<ed><U+00A0><U+00BD><ed><U+00B2><U+0096>,John 3:16,Thu Jan 15 03:52:30 +0000 2015,14269,802,41292,<ed><U+00A0><U+00BC><ed><U+00BE><U+0084>merry lyssmas<ed><U+00A0><U+00BC><ed><U+00BE><U+0084>,Pacific Time (US & Canada),454,41.7454425,-87.7703685,Starbucks
@CTFletcherISYMF Well look at the day. It's Fuck you Friday so here is one for you Sir. Fuck you have a great weekend CT,0,FALSE,FALSE,Fri Dec 08 15:05:42 +0000 2017,FALSE,"Eastpointe, MI",NA,Wed Aug 10 12:01:21 +0000 2016,65,6,111,Anthony,NA,35,42.3527865,-83.099288,Starbucks
This. Trump’s been president less than a year. It’s a near certainty that the worst things Trump will do as preside… https://t.co/Ik6LgOaXSb,0,FALSE,FALSE,Fri Dec 08 15:05:42 +0000 2017,TRUE,WI | DC,"Washington Director, @MoveOn.",Fri Mar 09 22:36:12 +0000 2007,18336,69291,29135,Ben Wikler,Eastern Time (US & Canada),2555,38.898603,-77.0143985,Starbucks
We have a guy from Detroit working in our offices for a few days. His name is Eugene and all I can think of is <ed><U+00A0><U+00BD><ed><U+00B1><U+0087><ed><U+00A0><U+00BC><ed><U+00BF><U+00BC> w… https://t.co/qJg6I7hZb3,0,FALSE,FALSE,Fri Dec 08 15:05:42 +0000 2017,FALSE,NA,NA,Thu Feb 24 15:05:56 +0000 2011,2307,260,3021,Monique Hidalgo,Central Time (US & Canada),252,25.6994485,-80.271087,Starbucks
Bitcoin vs history's biggest bubbles: They never end well   - CNNMoney https://t.co/7KQBONueBS,0,FALSE,FALSE,Fri Dec 08 15:05:42 +0000 2017,FALSE,"Winnipeg, Manitoba",Board Member - Winnipeg Police Board & Patient & Family Advisory Council Grace Hospital; retired teacher; yoga enthusiast; avid traveller & very proud mom <ed><U+00A0><U+00BD><ed><U+00B2><U+009E>,Fri Sep 25 17:37:13 +0000 2015,2226,416,1310,Alicja Szarkiewicz,Central Time (US & Canada),728,49.8538055,-97.1526765,Starbucks
Alert: MOTOR VEHICLE COLLISION @ HOWARD FRANKLAND BRIDGE Tac: B Sent: E13 E14 https://t.co/rEnOV1cFFY,0,FALSE,FALSE,Fri Dec 08 15:05:42 +0000 2017,FALSE,"Pinellas County, Florida",Pinellas County Safety and Emergency Services,Wed Sep 02 19:30:43 +0000 2009,149198,5671,0,Pinellas County 911,Quito,0,27.913151,-82.6654825,Starbucks
I’m here for my struggle not yours.,0,FALSE,FALSE,Fri Dec 08 15:05:42 +0000 2017,FALSE,P$42WWS,Artist • Model • Stylist • Blogger • Fashion Consultant • Entertainer    smittystokes@icloud.com <U+2728>,Fri Sep 13 00:43:03 +0000 2013,51574,1759,57056,smitty,NA,1514,40.0048655,-75.117998,Starbucks
"Cuts too deep for a bandaid solutions, I bleed pinstripes since Bernie, Tino, and Jerel. We too… https://t.co/zV6m8StbDj",0,FALSE,FALSE,Fri Dec 08 15:05:42 +0000 2017,FALSE,"NYC, DC <U+2708> Worldwide",Celeb Brand Manager & Event Curator - @Threadest |O<U+03A8>F |#DOPEBBQ| #MixxyBrunch Formerly @ #TheSource #EliteDaily,Mon Apr 06 23:04:12 +0000 2009,77975,8157,2644,T.LeDon <ed><U+00A0><U+00BC><ed><U+00B7><U+00AD><ed><U+00A0><U+00BC><ed><U+00B7><U+00B9>,Eastern Time (US & Canada),3728,40.780709,-73.9685415,Starbucks
I fucking love @OfficialWillow,0,FALSE,FALSE,Fri Dec 08 15:05:43 +0000 2017,FALSE,NA,NA,Wed Aug 03 13:44:39 +0000 2016,3575,568,4233,<U+26D3>,Pacific Time (US & Canada),33,29.417501,-98.5406515,Starbucks
"@Patreon Another day, another chance to Not Do This. Come on, guys.",0,FALSE,FALSE,Fri Dec 08 15:05:43 +0000 2017,FALSE,"Monterrey, Nuevo León",Character Designer/Clean-up Animator for Lab-Zero and part-time goofball.    Email: Metallion30@gmail.com Patreon: http://patreon.com/nighthead?ty=h,Mon Apr 16 01:15:18 +0000 2012,11901,6787,23083,Regular Nighto<ed><U+00A0><U+00BD><ed><U+00B2><U+0080>,Pacific Time (US & Canada),370,25.8073145,-100.3652735,Starbucks
"“What good is the warmth of summer, without the cold of winter to give it sweetness.” #brr #coldweather #midwest… https://t.co/4ALoA79Vt6",0,FALSE,FALSE,Fri Dec 08 15:05:41 +0000 2017,FALSE,"Independence, MO",We can't wait to capture your memories.,Tue Nov 08 13:29:48 +0000 2016,887,327,2540,RememberToday,NA,886,39.1000485,-94.5592815,Starbucks
but also at the same time thinking men are trash https://t.co/SFfTj7swX8,0,FALSE,FALSE,Fri Dec 08 15:05:43 +0000 2017,FALSE,NA,laugh or log off,Sun Mar 15 14:59:20 +0000 2009,43474,773,26295,oh hONI night <ed><U+00A0><U+00BD><ed><U+00B2><U+00AB>,Arizona,543,40.780709,-73.9685415,Starbucks
@leiladaisyj Awesome! Enjoy the rest of your trip!!,0,FALSE,FALSE,Fri Dec 08 15:05:43 +0000 2017,FALSE,NJ,#RBNY #FCBayern,Thu Jan 22 23:10:35 +0000 2009,11347,654,39933,Janel,Eastern Time (US & Canada),975,40.888461,-74.012066,Starbucks
"Can you recommend anyone for this #job? STORE MANAGER in Huntington IN - https://t.co/MM68Ng95wl #Retail #Huntington, IN #Hiring #CareerArc",0,FALSE,FALSE,Fri Dec 08 15:05:43 +0000 2017,FALSE,"Kokomo, IN","Follow this account for geo-targeted Retail job tweets in Kokomo, IN. Need help? Tweet us at @CareerArc!",Sun Dec 27 13:41:53 +0000 2009,121,329,0,TMJ-INK Retail Jobs,Eastern Time (US & Canada),293,40.884839,-85.498108,Starbucks
"@mikeyc1121 @_bh27 @Clarion50 @AP 1 he destroyed documents not fired his employees
2 there was clear evidence of hi… https://t.co/2tloIm1NOK",0,FALSE,FALSE,Fri Dec 08 15:05:43 +0000 2017,FALSE,"New York, Jerusalem","Orthodox jew, Zionist, Libertarian, Conservative",Wed Sep 16 23:14:35 +0000 2015,7395,148,6664,liberty,NA,541,40.734494,-74.184848,Starbucks
Sam lightly dusted this morning on a rare snowy day in #HoustonTx  #Houstonsnow #Houstonsnow2017… https://t.co/U1xNjsmuHQ,0,FALSE,FALSE,Fri Dec 08 15:05:43 +0000 2017,FALSE,"Houston, TX",NA,Sat Dec 10 23:11:39 +0000 2011,839,89,578,L Kelly Kain,Central Time (US & Canada),356,29.838495,-95.4464865,Starbucks
Yep. Time to shut down the city. #snowmageddon2017 #wewillrecover #atl #sendbreadandmilk @ Casa… https://t.co/JLrmUHlLrH,0,FALSE,FALSE,Fri Dec 08 15:05:43 +0000 2017,FALSE,"Atlanta, GA","Director of Instruction at White Columns Country Club, guitarist, sports fan, husband,and father of two great boys - Hank & Noah",Mon Sep 05 13:38:40 +0000 2011,2063,1539,503,Rob Stocke,Quito,2130,34.0412115,-84.340338,Starbucks
Fri 10:00: Partly Cloudy; Temp -2.1 C; Windchill -9; Wind SW 27 km/h gust 40 km/h; Humidity 60%; Press 101.3 kPa /… https://t.co/H5PskV3si1,0,FALSE,FALSE,Fri Dec 08 15:05:43 +0000 2017,FALSE,"Ottawa, ON, Canada",<ed><U+00A0><U+00BC><ed><U+00B7><U+00A8><ed><U+00A0><U+00BC><ed><U+00B7><U+00A6> Automated Weather Conditions  from Environment and Climate Change Canada via http://www.weatherstats.ca. Send feedback to @weatherstats.,Tue Jul 20 14:36:00 +0000 2010,76376,66,0,WX Ottawa,Eastern Time (US & Canada),2,45.248791,-75.8001415,Starbucks
@WBRCtraffic Have you heard anything about Hwy82 in Pickens County being closed? Concerned citizen.,0,FALSE,FALSE,Fri Dec 08 15:05:43 +0000 2017,FALSE,NA,NA,Tue Oct 06 19:15:00 +0000 2015,138,9,308,Michael McDonald,NA,59,33.378581,-88.015577,Starbucks
Dime said fountains is the best place on earth<ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082>,0,FALSE,FALSE,Fri Dec 08 15:05:43 +0000 2017,FALSE,John 3:16<U+2728>,#trappin4mir #umes19 snap:alleyesonqueenn,Fri Jun 03 13:57:27 +0000 2011,63709,1764,4215,QUEEN2UB*<ed><U+00A0><U+00BC><ed><U+00BD><U+0092>,Quito,1453,38.194099,-75.6923485,Starbucks
"If you're looking for work in #Toronto, ON, check out this #job: https://t.co/Xjdj3H64Hs #Transportation #Hiring #CareerArc",0,FALSE,FALSE,Fri Dec 08 15:05:43 +0000 2017,FALSE,Toronto,Follow this account for geo-targeted Transportation job tweets in Toronto. Need help? Tweet us at @CareerArc!,Mon Mar 09 18:55:07 +0000 2009,65,359,0,TMJ-GTA Transp. Jobs,Eastern Time (US & Canada),311,43.629311,-79.2725695,Starbucks
A young girl came in this week with a special request for her birthday; she didn’t want “just another silly princes… https://t.co/EJT9q0hHOB,0,FALSE,FALSE,Fri Dec 08 15:05:42 +0000 2017,FALSE,New York City,Est 2003 <U+25AB><U+FE0F>Visit one of our three NYC locations <U+25AB><U+FE0F>Our flagship in Chelsea <U+25AB><U+FE0F>the Plaza Food Hall <U+25AB><U+FE0F>Franklin Street in Tribeca <U+25AB><U+FE0F>,Fri May 01 04:40:37 +0000 2009,3044,6944,497,Billy's Bakery,Eastern Time (US & Canada),575,40.780709,-73.9685415,Starbucks
Should Jordan buy me Sperry's for Christmas??,0,FALSE,FALSE,Fri Dec 08 15:05:43 +0000 2017,FALSE,"Atwood, IL",<U+2600><U+FE0F><ed><U+00A0><U+00BC><ed><U+00BC><U+00B4><ed><U+00A0><U+00BD><ed><U+00B1><U+00B8><ed><U+00A0><U+00BC><ed><U+00BF><U+00BC>||ALAH,Sun Mar 10 16:26:00 +0000 2013,7096,478,15848,Callie Marie Schable,NA,895,39.7393005,-89.2665075,Starbucks
I appreciate it mama https://t.co/eliHaqde9n,0,FALSE,FALSE,Fri Dec 08 15:05:43 +0000 2017,FALSE,"Lafayette, LA",NA,Tue Jan 17 21:44:53 +0000 2017,69296,1408,37222,Tevin.,NA,2001,30.206079,-92.0611765,Starbucks
Fuck with me you know I got it,0,FALSE,FALSE,Fri Dec 08 15:05:43 +0000 2017,FALSE,NA,NA,Sat Dec 19 00:53:01 +0000 2009,10143,249,1765,Captain,Pacific Time (US & Canada),292,42.746617,-75.770041,Starbucks
Another Republican  caught with a 17 year old boy in a motel. Fucking hypocrites. #Republicans #Hypocrisy #timetochangeparty,0,FALSE,FALSE,Fri Dec 08 15:05:43 +0000 2017,FALSE,"Orlando, FL","geek of genus, geekus intimidatus, master of the autocorrect fail, this is my primary friends account, all others @crispytown",Tue Jul 21 23:18:45 +0000 2009,1254,115,219,Chris B.,NA,157,27.698682,-83.804475,Starbucks
Which one does grace look more like?,0,FALSE,FALSE,Fri Dec 08 15:05:43 +0000 2017,FALSE,NA,grace loves tx cheer,Fri Nov 22 04:12:26 +0000 2013,4385,255,10410,olivia,NA,193,29.838495,-95.4464865,Starbucks
@Strivinginsc @tallboy1951 @jewliastimson @HillaryClinton No one cares anymore about his tax returns except liberal… https://t.co/90tLathABq,0,FALSE,FALSE,Fri Dec 08 15:05:43 +0000 2017,FALSE,United States,NA,Wed Jul 27 18:47:37 +0000 2016,47396,3514,83742,SLIPPERY-SLOPE,NA,2944,35.8305215,-85.9785995,Starbucks
"Snow<U+2744> @ Mission, Texas https://t.co/WGeqFtU1QM",0,FALSE,FALSE,Fri Dec 08 15:05:43 +0000 2017,FALSE,"Mission, TX","MEXICAN/AMERICAN
FOOTBALL<ed><U+00A0><U+00BC><ed><U+00BF><U+0088>
TEXAN <ed><U+00A0><U+00BD><ed><U+00B0><U+0082>",Mon Dec 29 00:55:37 +0000 2014,53,22,22,Esau Garza Millan,NA,100,26.208802,-98.3176825,Starbucks
Tried my best on that Chem exam... Hopeing for the best<ed><U+00A0><U+00BD><ed><U+00B9><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE>,0,FALSE,FALSE,Fri Dec 08 15:05:43 +0000 2017,FALSE,"El Paso, TX","East Carolina University XC / T|F<U+2620>
IG: Deric.Rene",Mon Jan 17 01:06:28 +0000 2011,40485,617,13572,Deric Rene<ed><U+00A0><U+00BD><ed><U+00B0><U+00BA><ed><U+00A0><U+00BD><ed><U+00B2><U+0094>®,Central Time (US & Canada),407,35.1704985,-79.861034,Starbucks
"The Comanche are demanding that the Americans, the Mexicans, the Spanish and the the Apache tribes all vacate Texas… https://t.co/Yd2Dndjrca",0,FALSE,FALSE,Fri Dec 08 15:05:44 +0000 2017,FALSE,"Bakersfield, CA","1st officially recognized atheist USArmedForces-Nov 1977 - libertarian gay naturist, lifeguard #liberty #freedom #capitalism",Fri Jun 03 23:14:22 +0000 2016,1443,168,465,Mike Hagen,NA,241,35.3469015,-119.025163,Starbucks
The table in its new home . #table #home #friday #yoga #yogamat #yogachallenge #fitness… https://t.co/VJUVAudDHy,0,FALSE,FALSE,Fri Dec 08 15:05:44 +0000 2017,FALSE,"Clarksville, TN","All of our Benches, tables and products are made with Pine Wood, Wood Glue and Kreg Jig Screws. DM/call/text us for purchasing. (931)9803665...Tommy",Wed Sep 21 02:14:47 +0000 2016,4603,798,2447,t & r woodworks,NA,3067,36.5509835,-87.3221685,Starbucks
"""Lessons learned under the bar carry over to life."" - Dave Tate",0,FALSE,FALSE,Fri Dec 08 15:05:44 +0000 2017,FALSE,"West Virginia, USA","24. CU Graduate. Owner of Meadow River Fitness in Rainelle, WV. Trying to be a better version of myself everyday. Katie Allen. #WYAO",Mon Mar 07 03:43:02 +0000 2011,45758,827,6037,Tanner.,Quito,734,38.9201425,-80.1818345,Starbucks
"Interested in a #job in #Pinson, AL? This could be a great fit: https://t.co/pWEy5WCDnP #Cosmetology #Hiring #CareerArc",0,FALSE,FALSE,Fri Dec 08 15:05:44 +0000 2017,FALSE,"Birmingham, AL","Follow this account for geo-targeted Cosmetology/Hairstylist job tweets in Birmingham, AL. Need help? Tweet us at @CareerArc!",Sun Jun 14 03:07:27 +0000 2009,61,233,0,TMJ-BHM Cosmo Jobs,Eastern Time (US & Canada),221,33.650651,-86.6444635,Starbucks
"@GDouglasJones believes:

All children deserve a first-class education regardless of where they live.

AND he’s not… https://t.co/RihnddnN1b",0,FALSE,FALSE,Fri Dec 08 15:05:44 +0000 2017,FALSE,"Memphis, TN","Goose Creek Bred, Morehouse Read, SpelHouse Wed, Spiritually Fed. @GuysMakingCents charter member. Walking His path, glad to be accompanied by @MrsJMMitchell",Fri Jan 29 02:57:16 +0000 2010,5649,234,342,John M. G. Mitchell,Central Time (US & Canada),278,33.012552,-80.034154,Starbucks
Dang. Sweden has gone full gay bar. https://t.co/uyInBtbGpX,0,FALSE,FALSE,Fri Dec 08 15:05:44 +0000 2017,FALSE,United States of Whatever ,"America First, MAGA, PRESIDENT Trump, anti-Obama, anti-Muslim, anti-illegal immigration##,#banmuslims, #banislam, #englishonly, <ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8><ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8><ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8><ed><U+00A0><U+00BD><ed><U+00BA><U+00A8>",Mon May 20 19:52:24 +0000 2013,24678,2343,25269,<ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8> Jeff Bauer <ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8>,NA,4041,27.698682,-83.804475,Starbucks
IT’S SNOWING!<U+2744><U+FE0F><U+2603><U+FE0F>,0,FALSE,FALSE,Fri Dec 08 15:05:44 +0000 2017,FALSE,"McAllen, TX",UTRGV | Philippians 4:13,Thu Dec 20 04:43:00 +0000 2012,7054,538,6794,Julia Perez,Central Time (US & Canada),320,26.24069,-98.2456745,Starbucks
"i’m glad that my people are on my side,    this is a big deal now",0,FALSE,FALSE,Fri Dec 08 15:05:44 +0000 2017,FALSE,"Pawtucket, RI",Cass is all I need<ed><U+00A0><U+00BD><ed><U+00B2><U+009B>,Thu Aug 25 01:47:41 +0000 2016,1070,204,1289,enrique<ed><U+00A0><U+00BC><ed><U+00BC><U+0099>,NA,257,41.877246,-71.378008,Starbucks
@dat_puffy Fuck the process. Lake show hahaha,0,FALSE,FALSE,Fri Dec 08 15:05:44 +0000 2017,FALSE,NA,Plymouth State University '19 insta: youngescalation snapchat: theescalation,Tue Feb 21 17:25:57 +0000 2012,2736,282,1034,Angel,Eastern Time (US & Canada),344,43.7675925,-71.6897995,Starbucks
This shit has bars<ed><U+00A0><U+00BD><ed><U+00B4><U+00A5><ed><U+00A0><U+00BD><ed><U+00B4><U+00A5> https://t.co/PupsK2kNCm,0,FALSE,FALSE,Fri Dec 08 15:05:44 +0000 2017,FALSE,Caitlin's,going with the flow of life<ed><U+00A0><U+00BC><ed><U+00BC><U+008A>,Sat Nov 13 06:43:05 +0000 2010,10230,262,13873,vansh,Pacific Time (US & Canada),336,33.295215,-111.7385665,Starbucks
